,PortfolioValue
2022-01-02,78232.16398240523
2022-01-03,77405.39635565353
2022-01-04,78266.76250478592
2022-01-06,76735.71004771497
2022-01-07,75703.26941882244
2022-01-08,76864.15064582981
2022-01-09,76297.63018708388
2022-01-11,75871.6013459016
2022-01-12,76739.18320055945
2022-02-02,78669.9316150718
2022-02-03,77974.46021020696
2022-02-05,77152.64729058505
2022-02-06,77232.26228405906
2022-02-08,76915.59081536355
2022-02-09,76287.92406926725
2022-02-11,75648.07331197393
2022-02-12,76903.65317914748
2022-03-01,79641.94225690687
2022-03-02,78581.95359959107
2022-03-03,78182.11126544494
2022-03-05,77508.38364195933
2022-03-06,77259.86556973803
2022-03-08,77435.23820972774
2022-03-10,75658.3445825546
2022-03-11,75653.80508187965
2022-04-01,75653.80508187965
2022-04-02,74724.40656958637
2022-04-03,74154.47212232326
2022-04-04,74150.02285399594
2022-04-05,73231.4650875649
2022-04-08,72726.59667213341
2022-04-10,71461.88530035989
2022-04-11,71457.59758724188
2022-05-01,71457.59758724188
2022-05-04,70919.78763533893
2022-05-05,70915.5324480808
2022-05-07,70915.5324480808
2022-05-08,70915.5324480808
2022-05-10,69672.97286190651
2022-05-12,69668.79248353481
2022-06-01,69668.79248353481
2022-06-04,69026.83603332078
2022-06-05,67924.50773808039
2022-06-06,67920.43226761611
2022-06-07,67920.43226761611
2022-06-09,67920.43226761611
2022-06-10,67347.47287027382
2022-06-12,67343.4320219016
2022-07-01,69853.67652661972
2022-07-02,69276.86468410141
2022-07-03,68402.9740932626
2022-07-04,68398.86991481703
2022-07-06,67362.66000080449
2022-07-07,67358.61824120444
2022-07-09,67621.24133706912
2022-07-10,66465.1521926858
2022-07-11,66461.16428355424
2022-07-12,66461.16428355424
2022-08-02,66461.16428355424
2022-08-03,65425.900425234504
2022-08-04,65421.974871208986
2022-08-06,65421.974871208986
2022-08-07,64730.12670268473
2022-08-08,64726.24289508257
2022-08-09,64726.24289508257
2022-08-11,64726.24289508257
2022-08-12,64726.24289508257
2022-09-02,64726.24289508257
2022-09-03,64726.24289508257
2022-09-05,63854.96097069791
2022-09-06,63851.12967303968
2022-09-08,63851.12967303968
2022-09-09,63851.12967303968
2022-09-11,63851.12967303968
2022-09-12,63851.12967303968
2022-10-01,63851.12967303968
2022-10-02,63851.12967303968
2022-10-03,63153.85444125619
2022-10-05,62387.412365274315
2022-10-06,62074.96464055821
2022-10-08,62071.24014267978
2022-10-10,62071.24014267978
2022-10-11,62071.24014267978
2022-11-01,62071.24014267978
2022-11-02,61291.91181266394
2022-11-03,61288.23429795517
2022-11-04,61288.23429795517
2022-11-05,59958.51780905311
2022-11-07,59712.44772773125
2022-11-08,59708.864980867584
2022-11-10,59708.864980867584
2022-11-11,59708.864980867584
2022-12-01,59708.864980867584
2022-12-04,58874.15384641894
2022-12-05,58870.621397188166
2022-12-07,58870.621397188166
2022-12-08,58870.621397188166
2022-12-09,58400.156960053464
2022-12-10,58396.652950635864
2022-12-12,58396.652950635864
2023-01-02,58396.652950635864
2023-01-03,58396.652950635864
2023-01-05,58396.652950635864
2023-01-06,58396.652950635864
2023-01-08,59377.37919164202
2023-01-09,59219.20315610913
2023-01-11,58490.30825007475
2023-01-12,59475.125458495
2023-02-02,58401.06964555833
2023-02-03,58397.565581379604
2023-02-05,58397.565581379604
2023-02-06,58397.565581379604
2023-02-08,59024.13365493395
2023-02-10,58435.64340382069
2023-02-11,58515.73982973524
2023-03-01,57177.750872004624
2023-03-02,57174.32020695231
2023-03-03,57174.32020695231
2023-03-04,57174.32020695231
2023-03-05,57174.32020695231
2023-03-07,57174.32020695231
2023-03-08,57174.32020695231
2023-03-10,56478.88830846963
2023-03-11,56475.49957517112
2023-04-01,55162.39114173318
2023-04-04,55871.447423948055
2023-04-05,55868.095137102624
2023-04-08,57011.5108075906
2023-04-10,56465.89469801338
2023-04-12,57276.46087822718
2023-05-01,57273.02429057449
2023-05-04,57273.02429057449
2023-05-05,57273.02429057449
2023-05-06,57273.02429057449
2023-05-07,57733.34262766888
2023-05-09,57863.19922023659
2023-05-10,57249.05664149035
2023-05-12,58079.89725741655
2023-06-01,58076.41246358112
2023-06-02,58076.41246358112
2023-06-03,58076.41246358112
2023-06-04,58076.41246358112
2023-06-06,58076.41246358112
2023-06-07,58419.28365357321
2023-06-09,58562.00839436241
2023-06-10,58150.26927212933
2023-06-11,58146.780255973004
2023-06-12,58146.780255973004
2023-07-02,57158.257123130716
2023-07-03,57154.82762770333
2023-07-06,57154.82762770333
2023-07-07,57503.446318845236
2023-07-08,57815.842995353894
2023-07-09,57643.6151364651
2023-07-11,57640.15651955691
2023-07-12,57640.15651955691
2023-08-02,56460.839369681205
2023-08-03,56115.72823745843
2023-08-05,56112.36129376419
2023-08-06,56531.54716115453
2023-08-08,57072.51575469281
2023-08-09,57069.09140374753
2023-08-11,57069.09140374753
2023-08-12,57642.74116861959
2023-09-01,55859.3149157518
2023-09-02,56402.99776163628
2023-09-03,55951.99488648039
2023-09-05,56525.6059326915
2023-09-06,57018.76771674242
2023-09-08,57015.346590679415
2023-09-10,57015.346590679415
2023-09-11,57042.67113431823
2023-10-01,57039.24857405018
2023-10-02,57039.24857405018
2023-10-03,56397.53258853465
2023-10-04,56394.14873657933
2023-10-05,56469.07523576285
2023-10-07,57211.2073142352
2023-10-08,57365.08423960975
2023-10-10,57361.64233455538
2023-10-11,57508.243479597564
2023-11-01,57504.792984988795
2023-11-04,57504.792984988795
2023-11-05,57562.025204913545
2023-11-07,57558.57148340126
2023-11-08,57619.40242134409
2023-11-09,57679.83499762275
2023-11-10,57395.745621201015
2023-11-12,57392.30187646374
2023-12-01,55801.42067250511
2023-12-04,55798.07258726477
2023-12-05,55882.350019554586
2023-12-06,56464.60462672522
2023-12-07,56811.36197355582
2023-12-09,56785.29472310643
2023-12-10,56499.47833347611
2023-12-12,56496.08836477611
2024-01-02,57131.39869788152
2024-01-03,57669.130365238634
2024-01-04,57908.67187592826
2024-01-05,57410.88282463896
2024-01-07,58455.82154745694
2024-01-08,58395.156612627994
2024-01-10,58957.09961987171
2024-01-11,58998.51288362922
2024-02-01,56967.69443132257
2024-02-02,57486.05537212756
2024-02-04,58059.22216233651
2024-02-05,57743.35329849367
2024-02-07,58757.721648112674
2024-02-08,58411.19144098885
2024-02-10,59204.30305927238
2024-03-01,57120.620681611734
2024-03-04,57117.19344437084
2024-03-05,56930.29837996381
2024-03-06,57275.82437579851
2024-03-07,57825.7087146027
2024-03-09,57808.81117825638
2024-03-10,58166.41689218633
2024-04-01,56102.4874211255
2024-04-03,57160.88539717595
2024-04-04,57197.11400967687
2024-04-06,57517.43589443443
2024-04-09,58014.6998431557
2024-04-10,58500.251499702405
2024-04-11,58422.17073725095
2024-05-01,56345.22298496117
2024-05-02,56934.36454078616
2024-05-03,57247.30248819746
2024-05-04,57530.66178445698
2024-05-06,57861.607293878544
2024-05-07,58322.33613591951
2024-05-08,57524.352056312884
2024-05-09,58227.73273397958
2024-05-11,58818.85413468341
2024-06-02,57133.38957394739
2024-06-03,57480.57931413169
2024-06-05,57651.68919652725
2024-06-06,58034.98478416246
2024-06-08,57790.114998784804
2024-06-09,58161.535676324645
2024-06-11,59281.27337065343
2024-07-02,57413.60090756589
2024-07-03,57786.69862520283
2024-07-05,57854.688776609306
2024-07-06,58209.97814859405
2024-07-08,57888.8483287464
2024-07-10,58994.275383821805
2024-07-11,59568.39847379045
2024-08-01,57155.86387507426
2024-08-02,57718.28677134054
2024-08-03,58008.80045046238
2024-08-04,58187.003760789565
2024-08-05,58154.07609887421
2024-08-07,59017.65404549628
2024-08-08,58480.64565637061
2024-08-10,59430.133932381366
2024-08-11,59935.26315166222
2024-09-01,57458.015449022074
2024-09-02,58110.5954785789
2024-09-04,58534.406840559386
2024-09-05,58543.77700152282
2024-09-07,59358.70644924333
2024-09-08,58863.10151483393
2024-09-09,59142.62678919762
2024-09-10,59836.61393144872
2024-10-01,57752.69840444545
2024-10-04,58663.494600127364
2024-10-05,58804.54234633681
2024-10-06,59115.55107532087
2024-10-07,59717.91152255689
2024-10-09,59424.53226106331
2024-10-10,60039.87210749241
2024-11-01,57962.780576042256
2024-11-03,58781.736569905726
2024-11-04,58968.076170235196
2024-11-06,59367.90664365791
2024-11-07,59830.0541410343
2024-11-09,59764.8945416249
2024-11-10,60326.374412852616
2024-11-11,60712.95917958993
2024-11-13,60680.64691791221
2024-11-14,60607.22647593868
2024-11-15,60447.18070015198
2024-11-18,60494.54486802874
2024-11-19,60542.50020169861
2024-11-20,60542.766233526534
2024-11-21,60607.431295118404
2024-11-22,60649.4683521482
2024-11-25,60686.105900499926
2024-11-26,60755.5556251086
2024-11-27,60709.365651023225
2024-11-29,60777.45538521742
2024-12-01,58261.576348379116
2024-12-02,61338.73480227209
2024-12-03,61344.27310530775
2024-12-04,61418.516357682514
2024-12-05,61395.5493367509
2024-12-06,61426.19097214335
2024-12-07,60468.18659412758
2024-12-08,59884.626892967564
2024-12-09,61472.3052910108
2024-12-10,61435.865823423774
2024-12-11,61536.20069064725
2024-12-12,61469.56889740116
2024-12-13,61469.24383626424
2024-12-16,61515.952046381615
2024-12-17,61468.41301513643
2024-12-18,61105.83673596621
2024-12-19,61095.2642157822
2024-12-20,61228.07457456512
2024-12-23,61317.31228528493
2024-12-24,61452.734303823716
2024-12-26,61447.74893289755
2024-12-27,61311.878917170376
2024-12-30,61180.64682711915
2024-12-31,61128.21757707786
2025-01-02,61101.02929471708
2025-01-03,61254.954475058585
2025-01-06,61322.80170194487
2025-01-07,61186.617295499615
2025-01-08,61205.71148224311
2025-01-10,61017.055276631814
2025-01-13,61036.280700429816
2025-01-14,61050.27375476587
2025-01-15,61273.87395712256
2025-01-16,61247.98406649763
2025-01-17,61370.369862656335
2025-01-21,61477.99157365475
2025-01-22,61553.461478209036
2025-01-23,61618.87448938664
2025-01-24,61583.68793086925
2025-01-27,61404.101981838234
2025-01-28,61517.304139150714
2025-01-29,61459.73780381737
2025-01-30,61524.58319994473
2025-01-31,61462.4827076427
2025-02-03,61368.95397075229
2025-02-04,61457.63053625985
2025-02-05,61505.67389189646
2025-02-06,61550.503218604536
2025-02-07,61433.99011937736
2025-02-10,61516.4663564879
2025-02-11,61520.64422425532
2025-02-12,61487.128981640926
2025-02-13,61615.34633363512
2025-02-14,61614.4596470596
2025-02-18,61644.5885729872
2025-02-19,61673.8943869421
2025-02-20,61620.432938002064
2025-02-21,61410.13343773404
2025-02-24,61349.10250086358
2025-02-25,61291.68304254162
2025-02-26,61293.3503533435
2025-02-27,61098.87250473595
2025-02-28,61292.606204815114
2025-03-03,61076.895757988656
2025-03-04,60927.44335926191
2025-03-05,61063.42465250646
2025-03-06,60845.80645177931
2025-03-07,60912.987367708585
2025-03-10,60584.38533124848
2025-03-11,60580.75026812862
2025-03-12,60636.325513071955
2025-03-13,60467.86540561543
2025-03-14,60725.045919529264
2025-03-17,60802.96950663494
2025-03-18,60673.41638577155
2025-03-19,60669.77598078841
2025-03-20,60669.77598078841
2025-03-21,60676.14226985703
2025-03-24,60890.281016986606
2025-03-25,60909.4531727345
2025-03-26,60773.53999617083
2025-03-27,60733.3448989919
2025-03-28,60493.60366001845
2025-03-31,60560.612346337635
2025-04-01,60556.978709596864
2025-04-02,60556.978709596864
2025-04-03,59967.20701799157
2025-04-04,59250.60349457717
2025-04-07,59247.0484583675
2025-04-08,59247.0484583675
2025-04-09,59247.0484583675
2025-04-10,58833.41446591821
2025-04-11,58829.88446105026
2025-04-14,58829.88446105026
2025-04-15,58806.02635980234
2025-04-16,58542.476226934574
2025-04-17,58558.01150504321
2025-04-21,58554.498024352906
2025-04-22,58554.498024352906
2025-04-23,58554.498024352906
2025-04-24,58554.498024352906
2025-04-25,58637.33090572681
2025-04-28,58644.84468896423
2025-04-29,58712.90081802132
2025-04-30,58730.27977669233
2025-05-01,58726.75595990573
2025-05-02,58896.20159405217
2025-05-05,58892.66782195654
2025-05-06,58892.66782195654
2025-05-07,58892.66782195654
2025-05-08,58892.66782195654
2025-05-09,58892.66782195654
2025-05-12,58892.66782195654
2025-05-13,58892.66782195654
2025-05-14,58892.66782195654
2025-05-15,58892.66782195654
2025-05-16,58892.66782195654
2025-05-19,58892.66782195654
2025-05-20,58892.66782195654
2025-05-21,58892.66782195654
2025-05-22,58892.66782195654
2025-05-23,58810.12023582624
2025-05-27,58806.591628612085
2025-05-28,58806.591628612085
2025-05-29,58806.591628612085
2025-05-30,58806.591628612085
2025-06-02,58806.591628612085
2025-06-03,58871.2819465708
2025-06-04,58872.149677182366
2025-06-05,58868.617348201726
2025-06-06,58868.617348201726
2025-06-09,58868.617348201726
2025-06-10,58868.617348201726
2025-06-11,58868.617348201726
2025-06-12,58868.617348201726
2025-06-13,58868.617348201726
2025-06-16,58975.67250792241
2025-06-17,58877.15667984454
2025-06-18,58873.51543506432
2025-06-20,58847.86291607899
2025-06-23,58844.332044304036
2025-06-24,58844.332044304036
2025-06-25,58840.76274840407
2025-06-26,58935.14502555659
2025-06-27,58996.66156183456
2025-06-30,59057.59764616834
2025-07-01,59044.386911910544
2025-07-02,59100.42087826683
2025-07-03,59198.98769586412
2025-07-07,59105.899907397325
2025-07-08,59097.43720563627
2025-07-09,59169.08864295044
2025-07-10,59201.5863621784
2025-07-11,59162.54257068667
2025-07-14,59179.19569581302
2025-07-15,59132.3701392815
2025-07-16,59170.13903048093
2025-07-17,59233.73297271208
2025-07-18,59232.6606748668
2025-07-21,59249.23546108471
2025-07-22,59256.79007687239
2025-07-23,59349.37147425889
2025-07-24,59357.65941069283
2025-07-25,59404.84069748348
2025-07-28,59406.942161018385
2025-07-29,59371.78016688511
2025-07-30,59356.9438851232
2025-07-31,59313.08081165861
2025-08-01,59123.37296491986
2025-08-04,59297.63404102154
2025-08-05,59240.02204954101
2025-08-06,59326.29789806796
2025-08-07,59316.83570015764
2025-08-08,59409.36622146278
2025-08-11,59379.61249118729
2025-08-12,59514.35081279451
2025-08-13,59552.79744387983
2025-08-14,59556.407496890526
2025-08-15,59521.899336579496
2025-08-18,59520.699633191194
2025-08-19,59450.96355844827
2025-08-20,59422.051156828136
2025-08-21,59374.4635684456
2025-08-22,59554.800532941415
2025-08-25,59503.984395196996
2025-08-26,59553.182014343125
2025-08-27,59581.66023078007
2025-08-28,59619.27681881111
2025-08-29,59542.9859754013
2025-09-02,59460.55083090805
2025-09-03,59521.20197557202
2025-09-04,59620.5599757248
2025-09-05,59582.818479948044
2025-09-08,59607.91469138834
2025-09-09,59639.96180933053
2025-09-10,59675.5482933348
2025-09-11,59776.828005090996
2025-09-12,59771.05673590704
2025-09-15,59827.321118194144
2025-09-16,59811.91046963726
2025-09-17,59800.30434663262
2025-09-18,59857.58275218376
2025-09-19,59916.06880098895
2025-09-22,59968.915083664586
2025-09-23,59902.92352011556
2025-09-24,59868.81884706238
2025-09-25,59808.84152789206
2025-09-26,59879.43796930841
2025-09-29,59911.00137400285
2025-09-30,59960.018738338826
2025-10-01,60000.79018127515
2025-10-02,60008.210710517385
2025-10-03,60008.997076461455
2025-10-06,60052.763195962
2025-10-07,60006.98600313012
2025-10-08,60076.92544432617
2025-10-09,60043.816829147596
2025-10-10,59718.23934183106
2025-10-13,59904.54355939437
2025-10-14,59885.801785181386
2025-10-15,59934.02184709161
2025-10-16,59858.57268077143
2025-10-17,59921.67228688409
2025-10-20,60049.57213496485
2025-10-21,60049.96443343183
2025-10-22,59985.86097269462
2025-10-23,60055.77314430323
2025-10-24,60150.690363123445
2025-10-27,60298.540990128204
2025-10-28,60326.13296034489
2025-10-29,60325.60769176889
2025-10-30,60206.10492858131
2025-10-31,60237.62728114728
2025-11-03,60258.35757772045
2025-11-04,60116.909873880526
2025-11-05,60160.83755218992
2025-11-06,60026.34008875502
2025-11-07,60041.488872263915
2025-11-10,60226.42822227678
2025-11-11,60251.42696363796
2025-11-12,60259.012722143656
2025-11-13,60059.472227930535
2025-11-14,60053.44621479714
2025-11-17,59943.40056269307
